1	0	0	0.999912881672411	0.999651541868849	0.999216026124288	0.998606410321534	0.997822800678005
1	0	0	0.999651541868849	0.998606410321534	0.996865333727226	0.994429525470518	0.991300683105797
1	0	0	0.999216026124288	0.996865333727226	0.992951608571673	0.987480987174187	0.980462047183287
1	0	0	0.998606410321534	0.994429525470518	0.987480987174187	0.977780162255041	0.965354088652039
1	0	0	0.997822800678005	0.991300683105797	0.980462047183287	0.965354088652039	0.946042593586195
1	0	0	0.996865333727226	0.987480987174187	0.971905793930148	0.950237400061015	0.922611651933683
1	0	0	0.995734176295034	0.982973099683902	0.961825643172819	0.932472229404356	0.895163291355062
1	0	0	0.994429525470518	0.977780162255041	0.950237400061015	0.912108091398988	0.863817032954416
1	0	0	0.992951608571673	0.971905793930148	0.937159234354465	0.889201744549981	0.828709370836819
1	0	0	0.991300683105797	0.965354088652039	0.922611651933683	0.863817032954416	0.789993177758588
1	0.088518143	0	0.98947703672462	0.958129612410668	0.906617462647813	0.836024708356434	0.747837039458364
1	0.581954539	0	0.987480987174187	0.950237400061015	0.889201744549981	0.805902232949435	0.702424520567599
1	0.923643291	0	0.985312882239497	0.941682951814211	0.87039180457622	0.773533563475053	0.653953365296968
1	0.999980271	0	0.982973099683902	0.932472229404356	0.850217135729614	0.739008917220659	0.602634636379256
1	0.970010281	0	0.980462047183287	0.922611651933683	0.828709370836819	0.702424520567599	0.548691796018074
1	0.92342931	0	0.977780162255041	0.912108091398988	0.805902232949435	0.663882340791008	0.492359732844342
1	0.893086553	0	0.974927912181824	0.900968867902419	0.78183148246803	0.623489801858734	0.433883739117558
1	0.879740298	0	0.971905793930148	0.889201744549981	0.756534861071696	0.58135948502146	0.373518442625512
1	0.87763083	0	0.968714334063789	0.876814922041299	0.73005203254107	0.537608815028577	0.311526697933392
1	0.877630532	0	0.965354088652039	0.863817032954416	0.702424520567599	0.492359732844342	0.248178441810224
1	0.877647638	0	0.961825643172819	0.850217135729614	0.673695643646557	0.445738355776538	0.183749517816571
1	0.877647281	0	0.958129612410668	0.836024708356434	0.643910447155916	0.397874625964921	0.118520475171703
1	0.790128648	0	0.954266640349623	0.821249641768314	0.613115632727537	0.348901948209167	0.0527753471304623
1	0.297189951	0	0.950237400061015	0.805902232949435	0.58135948502146	0.29895681814577	-0.0131995858107588
1	-0.045496196	0	0.946042593586195	0.789993177758588	0.548691796018074	0.248178441810224	-0.0791170424934246
1	-0.122332089	0	0.941682951814211	0.773533563475053	0.515163786946896	0.196708347644828	-0.14468999203354
1	-0.092481926	0	0.937159234354465	0.756534861071696	0.480828027974359	0.14468999203354	-0.209632903668546
1	-0.04587749	0	0.932472229404356	0.739008917220659	0.445738355776538	0.092268359463302	-0.273662990072083
1	-0.015486509	0	0.927622753611948	0.720967946037225	0.409949789126054	0.0395895584262696	-0.336501438722739
1	-0.002114306	0.088518143	0.922611651933683	0.702424520567599	0.373518442625512	-0.0131995858107588	-0.397874625964921
1	0	0.581954539	0.917439797487156	0.683391564026549	0.336501438722739	-0.0659519404346955	-0.457515308475323
1	0	0.923643291	0.912108091398988	0.663882340791008	0.29895681814577	-0.118520475171703	-0.515163786946896
1	0	0.999980271	0.906617462647813	0.643910447155916	0.260943448898017	-0.170758672086938	-0.570569036923155
1	0	0.970010281	0.900968867902419	0.623489801858734	0.222520933956314	-0.222520933956314	-0.623489801858733
1	0	0.92342931	0.895163291355062	0.602634636379256	0.183749517816571	-0.273662990072083	-0.673695643646557
1	0	0.893086553	0.889201744549981	0.58135948502146	0.14468999203354	-0.324042298351166	-0.720967946037225
1	0	0.879740298	0.883085266207151	0.559679174784308	0.105403599902848	-0.373518442625512	-0.765100866581308
1	0	0.87763083	0.876814922041299	0.537608815028577	0.0659519404346954	-0.421953524007138	-0.805902232949435
